timestamp,gx,gy,gz,B,raw,label
1774146282.4004722,8.737867,-2.093067,7.512533,11.711935,"8.737867,-2.093067,7.512533,11.711935",touch
1774146282.425236,8.737867,-1.297867,7.5648,11.630175,"8.737867,-1.297867,7.564800,11.630175",touch
1774146282.4497678,8.737867,-1.3376,7.577867,11.643177,"8.737867,-1.337600,7.577867,11.643177",touch
1774146282.474668,8.737867,-2.379467,7.530933,11.778249,"8.737867,-2.379467,7.530933,11.778249",touch
1774146282.5029252,8.737867,-2.5456,7.514667,11.802568,"8.737867,-2.545600,7.514667,11.802568",touch
1774146282.527659,8.737867,-1.4776,7.582133,11.662863,"8.737867,-1.477600,7.582133,11.662863",touch
1774146282.552435,8.737867,-1.635467,7.5976,11.693956,"8.737867,-1.635467,7.597600,11.693956",touch
1774146282.5772102,8.737867,-1.824533,7.597067,11.721547,"8.737867,-1.824533,7.597067,11.721547",touch
1774146282.605141,8.737867,-1.665867,7.606933,11.704309,"8.737867,-1.665867,7.606933,11.704309",touch
1774146282.6299589,8.737867,-1.617333,7.611733,11.700623,"8.737867,-1.617333,7.611733,11.700623",touch
1774146282.677375,8.737867,-2.172533,7.585067,11.772997,"8.737867,-2.172533,7.585067,11.772997",touch
1774146282.7061708,8.737867,-1.964,7.450667,11.649895,"8.737867,-1.964000,7.450667,11.649895",touch
1774146282.707537,8.737867,-2.175467,7.438933,11.679927,"8.737867,-2.175467,7.438933,11.679927",touch
1774146282.732197,8.737867,-2.208,7.5912,11.783544,"8.737867,-2.208000,7.591200,11.783544",touch
1774146282.756803,8.737867,-1.945067,7.614666,11.752308,"8.737867,-1.945067,7.614666,11.752308",touch
1774146282.781514,8.737867,-1.765867,7.6264,11.731606,"8.737867,-1.765867,7.626400,11.731606",touch
1774146282.806216,8.737867,-1.969067,7.613333,11.75544,"8.737867,-1.969067,7.613333,11.755440",touch
1774146282.830793,8.737867,-2.199467,7.4496,11.691216,"8.737867,-2.199467,7.449600,11.691216",touch
1774146282.859156,8.737867,-1.985867,7.455467,11.656671,"8.737867,-1.985867,7.455467,11.656671",touch
1774146282.883969,8.737867,-2.316533,7.6032,11.812083,"8.737867,-2.316533,7.603200,11.812083",touch
1774146282.9088058,8.737867,-2.296,7.4376,11.702129,"8.737867,-2.296000,7.437600,11.702129",touch
1774146282.9334881,8.737867,-1.832,7.465867,11.638114,"8.737867,-1.832000,7.465867,11.638114",touch
1774146282.961496,8.737867,-1.935467,7.4432,11.640343,"8.737867,-1.935467,7.443200,11.640343",touch
1774146282.98631,8.737867,-1.726933,7.483467,11.633353,"8.737867,-1.726933,7.483467,11.633353",touch
1774146283.011132,8.737867,-2.157867,7.468,11.695201,"8.737867,-2.157867,7.468000,11.695201",touch
1774146283.0583308,8.737867,-2.031467,7.636,11.780733,"8.737867,-2.031467,7.636000,11.780733",touch
1774146283.084884,8.737867,-2.2024,7.443733,11.688031,"8.737867,-2.202400,7.443733,11.688031",touch
1774146283.0886521,8.737867,-2.528533,7.4248,11.741868,"8.737867,-2.528533,7.424800,11.741868",touch
1774146283.113191,8.737867,-2.429067,7.596,11.830042,"8.737867,-2.429067,7.596000,11.830042",touch
1774146283.137816,8.737867,-2.314133,7.608533,11.815046,"8.737867,-2.314133,7.608533,11.815046",touch
1774146283.162508,8.737867,-2.368,7.4584,11.729683,"8.737867,-2.368000,7.458400,11.729683",touch
1774146283.190878,8.737867,-2.146933,7.619467,11.790501,"8.737867,-2.146933,7.619467,11.790501",touch
1774146283.215567,8.737867,-2.097333,7.634133,11.791061,"8.737867,-2.097333,7.634133,11.791061",touch
1774146283.2402198,8.737867,-1.964,7.647733,11.776903,"8.737867,-1.964000,7.647733,11.776903",touch
1774146283.2650938,8.737867,-2.150933,7.325333,11.603333,"8.737867,-2.150933,7.325333,11.603333",touch
1774146283.289875,8.737867,-2.068533,7.6328,11.785109,"8.737867,-2.068533,7.632800,11.785109",touch
1774146283.317939,8.737867,-1.8576,7.6496,11.760841,"8.737867,-1.857600,7.649600,11.760841",touch
1774146283.3426208,8.737867,-2.095467,7.636533,11.792284,"8.737867,-2.095467,7.636533,11.792284",touch
1774146283.367506,8.737867,-2.0984,7.638134,11.793841,"8.737867,-2.098400,7.638134,11.793841",touch
1774146283.435678,8.737867,-2.236,7.6376,11.818754,"8.737867,-2.236000,7.637600,11.818754",touch
1774146283.4360561,8.737867,-1.769867,7.660267,11.754252,"8.737867,-1.769867,7.660267,11.754252",touch
1774146283.458318,8.737867,-1.869867,7.4928,11.661423,"8.737867,-1.869867,7.492800,11.661423",touch
1774146283.469551,8.737867,-2.0544,7.486667,11.688501,"8.737867,-2.054400,7.486667,11.688501",touch
1774146283.494246,8.737867,-2.384533,7.4696,11.740156,"8.737867,-2.384533,7.469600,11.740156",touch
1774146283.518844,8.737867,-2.737333,7.4472,11.802716,"8.737867,-2.737333,7.447200,11.802716",touch
1774146283.547169,8.737867,-2.719467,7.6032,11.897666,"8.737867,-2.719467,7.603200,11.897666",touch
1774146283.571935,8.737867,-2.447467,7.6192,11.848739,"8.737867,-2.447467,7.619200,11.848739",touch
1774146283.59663,8.737867,-2.265333,7.641067,11.826579,"8.737867,-2.265333,7.641067,11.826579",touch
1774146283.621387,8.737867,-2.287467,7.634933,11.826878,"8.737867,-2.287467,7.634933,11.826878",touch
1774146283.646125,8.737867,-1.9248,7.6528,11.773722,"8.737867,-1.924800,7.652800,11.773722",touch
1774146283.674338,8.737867,-1.965867,7.647467,11.777041,"8.737867,-1.965867,7.647467,11.777041",touch
1774146283.69904,8.737867,-2.071467,7.4848,11.690318,"8.737867,-2.071467,7.484800,11.690318",touch
1774146283.72368,8.737867,-2.0568,7.471467,11.679193,"8.737867,-2.056800,7.471467,11.679193",touch
1774146283.74856,8.737867,-2.289867,7.467733,11.720105,"8.737867,-2.289867,7.467733,11.720105",touch
1774146283.815254,8.737867,-2.325867,7.486933,11.739427,"8.737867,-2.325867,7.486933,11.739427",touch
1774146283.8157,8.737867,-2.231467,7.648,11.824622,"8.737867,-2.231467,7.648000,11.824622",touch
1774146351.480767,8.737867,-1.084,7.2928,11.432861,"8.737867,-1.084000,7.292800,11.432861",punch
1774146351.497416,8.737867,-1.122933,7.1416,11.3408,"8.737867,-1.122933,7.141600,11.340800",punch
1774146351.525714,8.737867,-1.783467,7.103466,11.401329,"8.737867,-1.783467,7.103466,11.401329",punch
1774146351.550378,8.737867,-1.653867,6.967467,11.297397,"8.737867,-1.653867,6.967467,11.297397",punch
1774146351.5750139,8.737867,-1.944,7.1048,11.42837,"8.737867,-1.944000,7.104800,11.428370",punch
1774146351.599815,8.737867,-2.48,7.216533,11.600822,"8.737867,-2.480000,7.216533,11.600822",punch
1774146351.624483,8.737867,-2.589867,7.204267,11.617194,"8.737867,-2.589867,7.204267,11.617194",punch
1774146351.652817,8.737867,-1.811467,7.094933,11.40043,"8.737867,-1.811467,7.094933,11.400430",punch
1774146351.677652,8.737867,-2.053067,7.0896,11.437999,"8.737867,-2.053067,7.089600,11.437999",punch
1774146351.702414,8.737867,-1.964,7.243733,11.518651,"8.737867,-1.964000,7.243733,11.518651",punch
1774146351.729385,8.737867,-1.94,7.248,11.517267,"8.737867,-1.940000,7.248000,11.517267",punch
1774146351.7550368,8.737867,-2.016533,7.235733,11.522698,"8.737867,-2.016533,7.235733,11.522698",punch
1774146351.7797399,8.737867,-1.549867,7.264266,11.468303,"8.737867,-1.549867,7.264266,11.468303",punch
1774146351.819604,8.737867,-2.016,7.234667,11.521935,"8.737867,-2.016000,7.234667,11.521935",punch
1774146351.829113,8.737867,-2.137333,7.229067,11.540274,"8.737867,-2.137333,7.229067,11.540274",punch
1774146351.853739,8.737867,-2.159467,7.226133,11.542557,"8.737867,-2.159467,7.226133,11.542557",punch
1774146351.882057,8.737867,-1.987467,7.235466,11.517479,"8.737867,-1.987467,7.235466,11.517479",punch
1774146351.9068239,8.737867,-2.1736,7.064267,11.444593,"8.737867,-2.173600,7.064267,11.444593",punch
1774146351.931672,8.737867,-2.056,7.066667,11.424326,"8.737867,-2.056000,7.066667,11.424326",punch
1774146351.956476,8.737867,-1.7864,7.248267,11.492559,"8.737867,-1.786400,7.248267,11.492559",punch
1774146351.9845288,8.737867,-2.089333,7.2368,11.53633,"8.737867,-2.089333,7.236800,11.536330",punch
1774146352.009193,8.737867,-2.024,7.260267,11.539426,"8.737867,-2.024000,7.260267,11.539426",punch
1774146352.0339499,8.737867,-1.765333,7.3424,11.54892,"8.737867,-1.765333,7.342400,11.548920",punch
1774146352.0782762,8.737867,-2.105867,7.270933,11.560772,"8.737867,-2.105867,7.270933,11.560772",punch
1774146352.1072361,8.737867,-2.181333,7.111733,11.47542,"8.737867,-2.181333,7.111733,11.475420",punch
1774146352.1113548,8.737867,-1.9168,7.126933,11.437553,"8.737867,-1.916800,7.126933,11.437553",punch
1774146352.136099,8.737867,-1.947467,7.096533,11.423823,"8.737867,-1.947467,7.096533,11.423823",punch
1774146352.1607301,8.737867,-1.947467,7.0896,11.419517,"8.737867,-1.947467,7.089600,11.419517",punch
1774146352.185354,8.737867,-2.084,7.298133,11.573942,"8.737867,-2.084000,7.298133,11.573942",punch
1774146352.21374,8.737867,-1.7136,7.1352,11.410427,"8.737867,-1.713600,7.135200,11.410427",punch
1774146352.238411,8.737867,-1.7544,7.104,11.397151,"8.737867,-1.754400,7.104000,11.397151",punch
1774146352.263175,8.737867,-2.4064,7.2384,11.598945,"8.737867,-2.406400,7.238400,11.598945",punch
1774146352.287911,8.737867,-1.957867,7.052,11.397994,"8.737867,-1.957867,7.052000,11.397994",punch
1774146352.312767,8.737867,-1.783467,7.1016,11.400167,"8.737867,-1.783467,7.101600,11.400167",punch
1774146352.340832,8.737867,-1.833333,7.0168,11.35548,"8.737867,-1.833333,7.016800,11.355480",punch
1774146352.365462,8.737867,-1.650933,6.654667,11.106777,"8.737867,-1.650933,6.654667,11.106777",punch
1774146352.390192,8.737867,-1.283467,6.6456,11.052674,"8.737867,-1.283467,6.645600,11.052674",punch
1774146352.457835,8.737867,-1.26,6.686133,11.074398,"8.737867,-1.260000,6.686133,11.074398",punch
1774146352.458583,8.737867,-1.577067,6.537867,11.026385,"8.737867,-1.577067,6.537867,11.026385",punch
1774146352.485848,8.737867,-0.903467,6.582667,10.977162,"8.737867,-0.903467,6.582667,10.977162",punch
1774146352.492348,-0.392,0.001067,-0.009067,0.392106,"-0.392000,0.001067,-0.009067,0.392106",punch
1774146352.5170372,0.174933,-0.003467,0.001333,0.174973,"0.174933,-0.003467,0.001333,0.174973",punch
1774146352.541858,0.569333,-0.008533,0.004,0.569411,"0.569333,-0.008533,0.004000,0.569411",punch
1774146352.566345,1.0672,-0.0136,-0.000267,1.067287,"1.067200,-0.013600,-0.000267,1.067287",punch
1774146352.594742,0.173333,-0.004,-0.0008,0.173381,"0.173333,-0.004000,-0.000800,0.173381",punch
1774146352.619475,0.016,0.000533,-0.001067,0.016044,"0.016000,0.000533,-0.001067,0.016044",punch
1774146352.644147,-0.008533,0.000533,0.001867,0.008751,"-0.008533,0.000533,0.001867,0.008751",punch
1774146352.6690528,-0.004533,-0.000533,-0.002933,0.005426,"-0.004533,-0.000533,-0.002933,0.005426",punch
1774146352.69363,0.597867,-0.0088,0.0072,0.597975,"0.597867,-0.008800,0.007200,0.597975",punch
1774146352.7217548,0.147467,-0.008533,0.0088,0.147975,"0.147467,-0.008533,0.008800,0.147975",punch
1774146352.746467,-0.408533,-0.000533,0.001067,0.408535,"-0.408533,-0.000533,0.001067,0.408535",punch
1774146352.7712462,1.6504,-0.003467,2.075733,2.651886,"1.650400,-0.003467,2.075733,2.651886",punch
1774146352.8361468,5.969333,-0.014933,4.364533,7.394749,"5.969333,-0.014933,4.364533,7.394749",punch
1774146352.836301,8.737867,-0.0056,6.7096,11.016764,"8.737867,-0.005600,6.709600,11.016764",punch
1774146352.865862,8.737867,-0.008533,7.096533,11.256607,"8.737867,-0.008533,7.096533,11.256607",punch
1774146352.873313,8.737867,-0.0088,6.998667,11.195166,"8.737867,-0.008800,6.998667,11.195166",punch
1774146352.8980029,8.737867,-0.008,7.459733,11.489039,"8.737867,-0.008000,7.459733,11.489039",punch
1774146352.922747,8.737867,-0.0064,7.606667,11.58498,"8.737867,-0.006400,7.606667,11.584980",punch
1774146352.951039,8.737867,-0.006133,7.392533,11.445519,"8.737867,-0.006133,7.392533,11.445519",punch
1774146352.975689,8.737867,-0.006933,7.228533,11.340285,"8.737867,-0.006933,7.228533,11.340285",punch
1774146353.000336,8.737867,-0.003467,7.529867,11.534697,"8.737867,-0.003467,7.529867,11.534697",punch
1774146353.0251641,8.737867,-0.010933,7.7032,11.648593,"8.737867,-0.010933,7.703200,11.648593",punch
1774146353.04997,8.737867,0.0,7.686933,11.637838,"8.737867,0.000000,7.686933,11.637838",punch
1774146353.078049,8.737867,0.0,7.684,11.6359,"8.737867,0.000000,7.684000,11.635900",punch
1774146353.102709,8.737867,0.019467,7.682667,11.635036,"8.737867,0.019467,7.682667,11.635036",punch
1774146353.12738,8.737867,-0.201067,7.672,11.629717,"8.737867,-0.201067,7.672000,11.629717",punch
1774146353.152123,8.737867,-0.200533,7.522933,11.531915,"8.737867,-0.200533,7.522933,11.531915",punch
1774146353.2142038,8.737867,-0.2088,7.523733,11.532583,"8.737867,-0.208800,7.523733,11.532583",punch
1774146353.2146492,8.737867,-0.208,7.683733,11.637583,"8.737867,-0.208000,7.683733,11.637583",punch
1774146353.2441752,8.737867,-0.196533,7.514133,11.526107,"8.737867,-0.196533,7.514133,11.526107",punch
1774146353.254287,8.737867,-0.199467,7.701066,11.648886,"8.737867,-0.199467,7.701066,11.648886",punch
1774146353.278999,8.737867,0.000533,7.711733,11.654233,"8.737867,0.000533,7.711733,11.654233",punch
1774146353.3072672,8.737867,-0.194933,7.695466,11.645108,"8.737867,-0.194933,7.695466,11.645108",punch
1774146353.3320498,8.737867,-0.035467,7.542933,11.543285,"8.737867,-0.035467,7.542933,11.543285",punch
1774146353.356661,8.737867,-0.009333,7.544533,11.54428,"8.737867,-0.009333,7.544533,11.544280",punch
1774146353.3812869,8.737867,-0.208533,7.695734,11.64552,"8.737867,-0.208533,7.695734,11.645520",punch
1774146353.4061792,8.737867,-0.404533,7.685067,11.643634,"8.737867,-0.404533,7.685067,11.643634",punch
1774146353.434388,8.737867,-0.190133,7.698667,11.647143,"8.737867,-0.190133,7.698667,11.647143",punch
1774146353.4591548,8.737867,-0.185067,7.546133,11.546805,"8.737867,-0.185067,7.546133,11.546805",punch
1774146353.483686,8.737867,-0.003467,7.718933,11.658999,"8.737867,-0.003467,7.718933,11.658999",punch
1774146353.508495,8.737867,-0.182933,7.708,11.6532,"8.737867,-0.182933,7.708000,11.653200",punch
1774146353.536712,8.737867,-0.3544,7.691733,11.646402,"8.737867,-0.354400,7.691733,11.646402",punch
1774146353.593639,8.737867,-0.503467,7.501333,11.527091,"8.737867,-0.503467,7.501333,11.527091",punch
1774146353.594101,8.737867,-0.3584,7.692266,11.646877,"8.737867,-0.358400,7.692266,11.646877",punch
1774146354.95049,8.737867,-0.534133,7.522933,11.542536,"8.737867,-0.534133,7.522933,11.542536",punch
1774146354.962004,8.737867,-0.7384,7.671733,11.651226,"8.737867,-0.738400,7.671733,11.651226",punch
1774146354.986707,8.737867,-0.7304,7.678133,11.654936,"8.737867,-0.730400,7.678133,11.654936",punch
1774146355.0113401,8.737867,-0.404533,7.701066,11.654201,"8.737867,-0.404533,7.701066,11.654201",punch
1774146355.036034,8.737867,-0.407467,7.6856,11.644088,"8.737867,-0.407467,7.685600,11.644088",punch
1774146355.064377,8.737867,-0.697867,7.675734,11.651361,"8.737867,-0.697867,7.675734,11.651361",punch
1774146355.089066,8.737867,-0.829867,7.656533,11.647381,"8.737867,-0.829867,7.656533,11.647381",punch
1774146355.113825,8.737867,-0.516,7.671733,11.639247,"8.737867,-0.516000,7.671733,11.639247",punch
1774146355.138705,8.737867,-0.394933,7.518667,11.534152,"8.737867,-0.394933,7.518667,11.534152",punch
1774146355.163454,8.737867,-0.5808,7.501067,11.530553,"8.737867,-0.580800,7.501067,11.530553",punch
1774146355.1914508,8.737867,-0.743467,7.665333,11.647335,"8.737867,-0.743467,7.665333,11.647335",punch
1774146355.216087,8.737867,-0.5224,7.6832,11.647093,"8.737867,-0.522400,7.683200,11.647093",punch
1774146355.2408042,8.737867,-0.7408,7.507467,11.54388,"8.737867,-0.740800,7.507467,11.543880",punch
1774146355.310734,8.737867,-0.540533,7.516533,11.538664,"8.737867,-0.540533,7.516533,11.538664",punch
1774146355.311818,8.737867,-0.237067,7.697067,11.646946,"8.737867,-0.237067,7.697067,11.646946",punch
1774146355.360808,8.737867,-0.404,7.684,11.642912,"8.737867,-0.404000,7.684000,11.642912",punch
1774146355.3613281,8.737867,-0.048,7.701333,11.647453,"8.737867,-0.048000,7.701333,11.647453",punch
1774146355.3680298,8.737867,-0.238933,7.6848,11.638882,"8.737867,-0.238933,7.684800,11.638882",punch
1774146355.392373,8.737867,-0.413867,7.683466,11.642906,"8.737867,-0.413867,7.683466,11.642906",punch
1774146355.4207292,8.737867,-0.2616,7.522666,11.532964,"8.737867,-0.261600,7.522666,11.532964",punch
1774146355.445461,8.737867,-0.6096,7.347466,11.432724,"8.737867,-0.609600,7.347466,11.432724",punch
1774146355.470117,8.737867,-0.250933,7.372267,11.435192,"8.737867,-0.250933,7.372267,11.435192",punch
1774146355.494854,8.737867,-0.375467,7.5264,11.538544,"8.737867,-0.375467,7.526400,11.538544",punch
1774146355.519475,8.737867,-0.670933,7.665333,11.64293,"8.737867,-0.670933,7.665333,11.642930",punch
1774146355.5477288,8.737867,-0.716533,7.496,11.534893,"8.737867,-0.716533,7.496000,11.534893",punch
1774146355.572557,8.737867,-0.514133,7.4928,11.522009,"8.737867,-0.514133,7.492800,11.522009",punch
1774146355.597381,8.737867,-0.831467,7.472533,11.527377,"8.737867,-0.831467,7.472533,11.527377",punch
1774146355.6218219,8.737867,-0.869867,7.6544,11.648898,"8.737867,-0.869867,7.654400,11.648898",punch
1774146355.650099,8.737867,-0.5184,7.528533,11.54547,"8.737867,-0.518400,7.528533,11.545470",punch
1774146355.716495,8.737867,-0.881867,7.483733,11.538383,"8.737867,-0.881867,7.483733,11.538383",punch
1774146355.7172961,8.737867,-0.901867,7.474667,11.53405,"8.737867,-0.901867,7.474667,11.534050",punch
1774146355.737288,8.737867,-0.767467,7.649867,11.638719,"8.737867,-0.767467,7.649867,11.638719",punch
1774146355.74896,8.737867,-0.432533,7.681334,11.642177,"8.737867,-0.432533,7.681334,11.642177",punch
1774146355.7771,8.737867,-0.5648,7.6712,11.64116,"8.737867,-0.564800,7.671200,11.641160",punch
1774146355.801717,8.737867,-0.583467,7.5192,11.542492,"8.737867,-0.583467,7.519200,11.542492",punch
1774146355.826344,8.737867,-0.577067,7.511466,11.537134,"8.737867,-0.577067,7.511466,11.537134",punch
1774146355.851155,8.737867,-0.5976,7.6552,11.632263,"8.737867,-0.597600,7.655200,11.632263",punch
1774146355.8794081,8.737867,-0.884,7.482666,11.537855,"8.737867,-0.884000,7.482666,11.537855",punch
1774146355.904166,8.737867,-0.679467,7.666934,11.644478,"8.737867,-0.679467,7.666934,11.644478",punch
1774146355.928847,8.737867,-0.539467,7.6656,11.636269,"8.737867,-0.539467,7.665600,11.636269",punch
1774146355.953768,8.737867,-0.5584,7.665333,11.636987,"8.737867,-0.558400,7.665333,11.636987",punch
1774146355.978339,8.737867,-0.585067,7.513067,11.538578,"8.737867,-0.585067,7.513067,11.538578",punch
1774146356.006491,8.737867,-0.716,7.505067,11.540754,"8.737867,-0.716000,7.505067,11.540754",punch
1774146356.031221,8.737867,-0.192,7.684533,11.637836,"8.737867,-0.192000,7.684533,11.637836",punch
1774146356.092833,8.737867,-0.7904,7.636533,11.631496,"8.737867,-0.790400,7.636533,11.631496",punch
1774146356.093212,8.737867,-0.017867,7.686133,11.637323,"8.737867,-0.017867,7.686133,11.637323",punch
1774146356.1211,8.737867,0.0,4.858933,9.997978,"8.737867,0.000000,4.858933,9.997978",punch
1774146356.1334841,4.393867,0.001867,0.96,4.497518,"4.393867,0.001867,0.960000,4.497518",punch
1774146356.1580858,0.149867,-0.005867,0.003733,0.150028,"0.149867,-0.005867,0.003733,0.150028",punch
1774146356.182681,1.5432,-0.006933,0.015733,1.543296,"1.543200,-0.006933,0.015733,1.543296",punch
1774146356.207453,1.937867,-0.0136,0.0152,1.937974,"1.937867,-0.013600,0.015200,1.937974",punch
1774146356.232089,1.9128,-0.0144,0.012267,1.912894,"1.912800,-0.014400,0.012267,1.912894",punch
1774146356.260366,1.837333,-0.0128,0.008533,1.837398,"1.837333,-0.012800,0.008533,1.837398",punch
1774146356.285116,1.904,-0.0128,0.016,1.90411,"1.904000,-0.012800,0.016000,1.904110",punch
1774146356.309927,1.474933,-0.014933,0.0136,1.475072,"1.474933,-0.014933,0.013600,1.475072",punch
1774146356.334553,1.1344,-0.0144,0.017067,1.13462,"1.134400,-0.014400,0.017067,1.134620",punch
1774146356.3591528,0.776267,-0.012533,0.008267,0.776412,"0.776267,-0.012533,0.008267,0.776412",punch
1774146356.387389,0.2944,-0.011467,0.008533,0.294747,"0.294400,-0.011467,0.008533,0.294747",punch
1774146356.412315,8.737867,-0.0024,3.6768,9.479936,"8.737867,-0.002400,3.676800,9.479936",punch
1774146356.47015,8.737867,-0.002933,6.603734,10.952608,"8.737867,-0.002933,6.603734,10.952608",punch
1774146356.4709492,8.737867,-0.001333,6.503733,10.892606,"8.737867,-0.001333,6.503733,10.892606",punch
1774146356.49874,8.737867,-0.003467,6.8808,11.121859,"8.737867,-0.003467,6.880800,11.121859",punch
1774146356.514283,8.737867,-0.012,7.333333,11.407377,"8.737867,-0.012000,7.333333,11.407377",punch
1774146356.5390122,8.737867,-0.009067,7.180533,11.309751,"8.737867,-0.009067,7.180533,11.309751",punch
1774146356.56369,8.737867,-0.012533,7.2104,11.32874,"8.737867,-0.012533,7.210400,11.328740",punch
1774146356.588326,8.737867,-0.013333,7.472267,11.497185,"8.737867,-0.013333,7.472267,11.497185",punch
1774146356.6166852,8.737867,-0.0144,7.4464,11.480392,"8.737867,-0.014400,7.446400,11.480392",punch
1774146356.6413708,8.737867,-0.0128,7.596267,11.578159,"8.737867,-0.012800,7.596267,11.578159",punch
1774146356.666087,8.737867,-0.010933,7.4432,11.478313,"8.737867,-0.010933,7.443200,11.478313",punch
1774146356.691005,8.737867,-0.009333,7.424533,11.466216,"8.737867,-0.009333,7.424533,11.466216",punch
1774146356.715639,8.737867,-0.006133,7.230667,11.341645,"8.737867,-0.006133,7.230667,11.341645",punch
1774146356.743736,8.737867,-0.009067,7.544533,11.54428,"8.737867,-0.009067,7.544533,11.544280",punch
1774146356.768419,8.737867,-0.007467,7.540534,11.541665,"8.737867,-0.007467,7.540534,11.541665",punch
1774146356.793241,8.737867,-0.0048,7.526933,11.532783,"8.737867,-0.004800,7.526933,11.532783",punch
1774146356.845553,8.737867,-0.010933,7.359467,11.424193,"8.737867,-0.010933,7.359467,11.424193",punch
1774146356.8460212,8.737867,-0.0064,7.5176,11.526694,"8.737867,-0.006400,7.517600,11.526694",punch
1774146356.871378,8.737867,-0.008533,7.518667,11.527391,"8.737867,-0.008533,7.518667,11.527391",punch
1774146356.895339,8.737867,-0.0064,7.514667,11.524781,"8.737867,-0.006400,7.514667,11.524781",punch
1774146356.919996,8.737867,-0.005867,7.3576,11.422987,"8.737867,-0.005867,7.357600,11.422987",punch
1774146356.944674,8.737867,-0.0104,7.3384,11.410633,"8.737867,-0.010400,7.338400,11.410633",punch
1774146356.973068,8.737867,-0.0104,7.501333,11.516095,"8.737867,-0.010400,7.501333,11.516095",punch
1774146356.997664,8.737867,-0.013333,7.343467,11.413895,"8.737867,-0.013333,7.343467,11.413895",punch
1774146357.02232,8.737867,-0.013867,7.348267,11.416984,"8.737867,-0.013867,7.348267,11.416984",punch
1774146357.047133,8.737867,-0.005067,7.196533,11.319913,"8.737867,-0.005067,7.196533,11.319913",punch
1774146357.075335,8.737867,-0.005867,7.339733,11.411487,"8.737867,-0.005867,7.339733,11.411487",punch
1774146357.10008,8.737867,-0.008,7.488533,11.507759,"8.737867,-0.008000,7.488533,11.507759",punch
1774146357.1249301,8.737867,-0.006933,7.342667,11.413374,"8.737867,-0.006933,7.342667,11.413374",punch
1774146357.1496,8.737867,-0.012533,7.485333,11.505681,"8.737867,-0.012533,7.485333,11.505681",punch
1774146357.174398,8.737867,-0.012,7.325333,11.402235,"8.737867,-0.012000,7.325333,11.402235",punch
1774146357.222712,8.737867,-0.0064,7.331467,11.406172,"8.737867,-0.006400,7.331467,11.406172",punch
1774146357.2444549,8.737867,-0.005067,7.500533,11.51557,"8.737867,-0.005067,7.500533,11.515570",punch
1774146357.2528949,8.737867,-0.009867,7.4944,11.511579,"8.737867,-0.009867,7.494400,11.511579",punch
1774146357.276315,8.737867,-0.008,7.499733,11.51505,"8.737867,-0.008000,7.499733,11.515050",punch
1774146357.3009899,8.737867,-0.0064,7.490667,11.509146,"8.737867,-0.006400,7.490667,11.509146",punch
1774146357.329338,8.737867,-0.008,7.1816,11.310427,"8.737867,-0.008000,7.181600,11.310427",punch
1774146357.354055,8.737867,-0.009867,7.4944,11.511579,"8.737867,-0.009867,7.494400,11.511579",punch
1774146357.378691,8.737867,-0.009333,7.338666,11.410803,"8.737867,-0.009333,7.338666,11.410803",punch
1774146357.403376,8.737867,-0.015467,7.190134,11.315855,"8.737867,-0.015467,7.190134,11.315855",punch
1774146357.4316301,8.737867,-0.013867,7.337333,11.409951,"8.737867,-0.013867,7.337333,11.409951",punch
1774146357.4564538,8.737867,-0.012533,7.492267,11.510192,"8.737867,-0.012533,7.492267,11.510192",punch
1774146357.481189,8.737867,-0.009867,7.497334,11.513489,"8.737867,-0.009867,7.497334,11.513489",punch
1774146357.505992,8.737867,-0.217867,7.48,11.504268,"8.737867,-0.217867,7.480000,11.504268",punch
1774146357.530719,8.737867,-0.217867,7.321067,11.40157,"8.737867,-0.217867,7.321067,11.401570",punch
1774146357.600018,8.737867,-0.0104,7.336266,11.40926,"8.737867,-0.010400,7.336266,11.409260",punch
1774146357.602345,8.737867,-0.009333,7.174667,11.306027,"8.737867,-0.009333,7.174667,11.306027",punch
1774146360.0691571,8.737867,-0.0008,7.153867,11.292836,"8.737867,-0.000800,7.153867,11.292836",punch
1774146360.099537,8.737867,-0.007467,6.990667,11.190165,"8.737867,-0.007467,6.990667,11.190165",punch
1774146360.112285,8.737867,-0.017333,7.4672,11.493898,"8.737867,-0.017333,7.467200,11.493898",punch
1774146360.1269681,8.737867,-0.096,7.461867,11.490822,"8.737867,-0.096000,7.461867,11.490822",punch
1774146360.1553228,8.737867,-0.089333,7.462133,11.490942,"8.737867,-0.089333,7.462133,11.490942",punch
1774146360.180054,8.737867,-0.0048,7.4608,11.489729,"8.737867,-0.004800,7.460800,11.489729",punch
1774146360.2046652,8.737867,-0.009867,7.4672,11.493889,"8.737867,-0.009867,7.467200,11.493889",punch
1774146360.229401,8.737867,-0.010933,7.316267,11.396411,"8.737867,-0.010933,7.316267,11.396411",punch
1774146360.254056,8.737867,-0.012,7.319467,11.398468,"8.737867,-0.012000,7.319467,11.398468",punch
1774146360.282322,8.737867,-0.0096,7.456533,11.486962,"8.737867,-0.009600,7.456533,11.486962",punch
1774146360.307026,8.737867,-0.009067,7.462666,11.490943,"8.737867,-0.009067,7.462666,11.490943",punch
1774146360.331935,8.737867,-0.015467,7.453067,11.484719,"8.737867,-0.015467,7.453067,11.484719",punch
1774146360.356432,8.737867,-0.021867,7.4608,11.489749,"8.737867,-0.021867,7.460800,11.489749",punch
